id,company_name,industry,country,employee_count,annual_revenue_million,profit_margin_percent,founded_year,customer_count,market_rating,created_date,region
13644,BuildWorks_13644,Manufacturing,USA,3799,134.46,37.7,2001,84534,0.4,02-03-2025,North America
13645,MediCorp_13645,Healthcare,India,2463,947.37,30.2,2006,10899,2.7,02-09-2024,Asia
13646,FinTrust_13646,Finance,Germany,1431,793.11,43.91,2000,86812,3.2,04-04-2024,Europe
13647,TechNova_13647,Technology,Canada,452,917.67,8.27,1996,95305,4.4,21-02-2025,North America
13648,RetailHub_13648,Retail,USA,3724,656.73,10.88,2010,16110,3,07-08-2025,North America
13649,BuildWorks_13649,Manufacturing,India,3602,475.22,28.27,2008,6142,4.3,06-11-2024,Asia
13650,MediCorp_13650,Healthcare,Germany,4940,328.37,8.59,2013,14949,2.4,25-10-2024,Europe
13651,FinTrust_13651,Finance,Canada,1737,163.41,12.32,1999,53063,2.2,09-02-2024,North America
13652,TechNova_13652,Technology,USA,1966,636.82,28.92,2001,60917,0.2,14-11-2025,North America
13653,RetailHub_13653,Retail,India,4151,86.01,6.02,2000,80264,3.3,14-07-2024,Asia
13654,BuildWorks_13654,Manufacturing,Germany,4905,797.57,26.32,2006,21334,3.3,28-07-2025,Europe
13655,MediCorp_13655,Healthcare,Canada,3765,397.1,28.92,2019,62525,3.6,16-04-2024,North America
13656,FinTrust_13656,Finance,USA,4431,691.79,17.37,2008,49818,4,19-04-2024,North America
13657,TechNova_13657,Technology,India,2904,498.71,37.44,2014,10455,1,08-03-2024,Asia
13658,RetailHub_13658,Retail,Germany,2583,272.02,15.32,2003,41273,3.9,02-09-2024,Europe
13659,BuildWorks_13659,Manufacturing,Canada,1919,404.04,42.2,2008,7454,3.3,07-06-2025,North America
13660,MediCorp_13660,Healthcare,USA,4827,783.19,26.45,1999,28917,1.2,23-03-2024,North America
13661,FinTrust_13661,Finance,India,4123,446.29,24.11,1995,77638,0.1,03-11-2025,Asia
13662,TechNova_13662,Technology,Germany,4279,502.95,18.2,2019,71146,0.8,03-08-2025,Europe
13663,RetailHub_13663,Retail,Canada,4178,637.34,38.85,2015,97657,0.7,27-01-2026,North America
13664,BuildWorks_13664,Manufacturing,USA,639,555.73,9.83,1995,80964,0.9,07-04-2024,North America
13665,MediCorp_13665,Healthcare,India,3615,324.78,24.03,1995,73640,0.5,02-04-2025,Asia
13666,FinTrust_13666,Finance,Germany,1517,625.46,9.47,2018,96439,4.5,18-10-2024,Europe
13667,TechNova_13667,Technology,Canada,3165,431.06,40.94,2013,47139,4,16-06-2024,North America
13668,RetailHub_13668,Retail,USA,2500,505.08,27.64,1997,29983,4.9,21-01-2025,North America
13669,BuildWorks_13669,Manufacturing,India,3084,968.04,36.54,2002,46219,2.6,22-08-2025,Asia
13670,MediCorp_13670,Healthcare,Germany,4267,228.69,22.7,2004,48355,2.2,07-07-2025,Europe
13671,FinTrust_13671,Finance,Canada,2581,301.31,37.06,2004,60434,2.9,21-07-2024,North America
13672,TechNova_13672,Technology,USA,2093,815.95,14.86,2001,62290,4.1,26-03-2025,North America
13673,RetailHub_13673,Retail,India,1982,835.98,17.87,2004,25130,4.5,02-06-2025,Asia
13674,BuildWorks_13674,Manufacturing,Germany,2948,999.05,44.12,2008,80059,4.6,01-11-2025,Europe
13675,MediCorp_13675,Healthcare,Canada,1461,88.1,35.67,1991,43792,3.4,13-01-2025,North America
13676,FinTrust_13676,Finance,USA,3769,994.27,31.55,1992,12176,1.4,27-04-2024,North America
13677,TechNova_13677,Technology,India,2654,335.92,31.53,1993,857,4.6,30-12-2025,Asia
13678,RetailHub_13678,Retail,Germany,4321,350.71,11.98,2001,96758,4.3,06-09-2024,Europe
13679,BuildWorks_13679,Manufacturing,Canada,1878,410.13,11.1,2010,37362,3.6,25-09-2024,North America
13680,MediCorp_13680,Healthcare,USA,3235,428.27,36.89,2015,16401,1.9,15-01-2024,North America
13681,FinTrust_13681,Finance,India,3604,179.09,26.84,2012,33699,2.5,02-01-2025,Asia
13682,TechNova_13682,Technology,Germany,1957,348.49,28.74,1993,98520,1.7,25-10-2025,Europe
13683,RetailHub_13683,Retail,Canada,464,1029.81,36.5,1998,6833,0.8,02-06-2025,North America
13684,BuildWorks_13684,Manufacturing,USA,3971,127.99,8.29,2011,51971,0.6,08-12-2024,North America
13685,MediCorp_13685,Healthcare,India,828,816.52,5.01,2010,73199,0.9,08-01-2026,Asia
13686,FinTrust_13686,Finance,Germany,2407,437.08,44.22,2008,83038,1,25-12-2024,Europe
13687,TechNova_13687,Technology,Canada,3221,672.66,17.37,2006,51631,2.7,30-07-2025,North America
13688,RetailHub_13688,Retail,USA,595,764.63,20.09,2001,28720,3.5,27-09-2024,North America
13689,BuildWorks_13689,Manufacturing,India,2354,985.7,24.84,1993,1635,3.4,30-11-2025,Asia
13690,MediCorp_13690,Healthcare,Germany,2159,623.42,30.28,1992,66516,1.9,03-11-2025,Europe
13691,FinTrust_13691,Finance,Canada,1614,235.3,29.27,2001,46846,1.3,09-05-2025,North America
13692,TechNova_13692,Technology,USA,2046,783.41,18.4,2000,40738,3.9,22-03-2025,North America
13693,RetailHub_13693,Retail,India,3715,346.95,10.47,1996,74554,2.4,23-11-2024,Asia
13694,BuildWorks_13694,Manufacturing,Germany,5087,529.28,38.08,2008,35257,2.9,11-08-2024,Europe
13695,MediCorp_13695,Healthcare,Canada,3643,1037.86,15.53,2000,29263,0.9,13-06-2025,North America
13696,FinTrust_13696,Finance,USA,3948,947.42,21.4,2017,28688,4.1,02-02-2026,North America
13697,TechNova_13697,Technology,India,2865,1044.12,15.34,2016,17263,0.2,30-10-2024,Asia
13698,RetailHub_13698,Retail,Germany,379,954.28,10.94,2003,26516,3.3,23-02-2026,Europe
13699,BuildWorks_13699,Manufacturing,Canada,3438,213.42,12.74,1992,48916,1.6,11-08-2025,North America
13700,MediCorp_13700,Healthcare,USA,4038,744.78,8.64,2000,97930,1.5,25-03-2025,North America
13701,FinTrust_13701,Finance,India,2113,517.36,28.06,2001,46651,0.2,29-01-2026,Asia
13702,TechNova_13702,Technology,Germany,421,633.16,34.99,1990,65236,2.8,25-02-2026,Europe
13703,RetailHub_13703,Retail,Canada,1342,600.93,36.57,1993,81028,0.6,07-12-2025,North America
13704,BuildWorks_13704,Manufacturing,USA,1814,448.52,11.67,2016,50672,0.2,19-02-2024,North America
13705,MediCorp_13705,Healthcare,India,4002,348.5,31.83,2018,29258,3.9,22-02-2026,Asia
13706,FinTrust_13706,Finance,Germany,2853,101.3,41.15,2006,46029,3.9,04-01-2024,Europe
13707,TechNova_13707,Technology,Canada,1269,55.05,44.13,2003,26593,0.9,08-08-2024,North America
13708,RetailHub_13708,Retail,USA,1999,470.8,42.31,2007,71698,3.9,13-10-2025,North America
13709,BuildWorks_13709,Manufacturing,India,3451,961.93,24.52,1998,73403,0.2,18-03-2025,Asia
13710,MediCorp_13710,Healthcare,Germany,2832,801.21,22.93,1990,81543,2.5,04-03-2025,Europe
13711,FinTrust_13711,Finance,Canada,734,405.98,33.89,1995,25014,1.6,27-10-2024,North America
13712,TechNova_13712,Technology,USA,892,561.44,22.77,2016,10804,3.2,24-09-2024,North America
13713,RetailHub_13713,Retail,India,3730,388.77,24.7,2009,27283,1.2,17-09-2024,Asia
13714,BuildWorks_13714,Manufacturing,Germany,4400,422.58,12.51,2003,93733,1.7,31-12-2025,Europe
13715,MediCorp_13715,Healthcare,Canada,2389,72.08,8.79,2010,14643,2.3,12-10-2025,North America
13716,FinTrust_13716,Finance,USA,1805,574.56,28.41,2001,11503,2.5,13-01-2025,North America
13717,TechNova_13717,Technology,India,163,1014.97,14.5,1998,65711,3.4,05-03-2025,Asia
13718,RetailHub_13718,Retail,Germany,4198,334.95,13.36,2014,19935,1.7,14-03-2025,Europe
13719,BuildWorks_13719,Manufacturing,Canada,4445,968.96,26.53,2011,86404,2.8,11-09-2024,North America
13720,MediCorp_13720,Healthcare,USA,3340,891.06,43.56,2007,87935,2.1,25-06-2025,North America
13721,FinTrust_13721,Finance,India,5044,384.29,13.8,2010,91661,4.9,13-09-2025,Asia
13722,TechNova_13722,Technology,Germany,1476,766.54,6.81,2017,18249,2.9,10-01-2025,Europe
13723,RetailHub_13723,Retail,Canada,4281,756.46,35.63,2014,94451,2.9,08-10-2024,North America
13724,BuildWorks_13724,Manufacturing,USA,1726,854.55,26.9,2000,92399,1.9,28-10-2024,North America
13725,MediCorp_13725,Healthcare,India,2227,60.95,21.1,2001,48453,2.5,08-08-2025,Asia
13726,FinTrust_13726,Finance,Germany,3852,221.25,5.95,1990,53266,1.5,18-09-2025,Europe
13727,TechNova_13727,Technology,Canada,363,612.18,9.63,2001,12013,3.9,30-05-2025,North America
13728,RetailHub_13728,Retail,USA,1411,635.99,43.13,2001,39424,0.8,29-02-2024,North America
13729,BuildWorks_13729,Manufacturing,India,740,569.46,35.25,1992,61000,4.6,21-07-2025,Asia
13730,MediCorp_13730,Healthcare,Germany,446,304.37,31.99,2018,64812,3.9,09-01-2025,Europe
13731,FinTrust_13731,Finance,Canada,4753,909.06,30.94,2011,16085,4.2,30-01-2025,North America
13732,TechNova_13732,Technology,USA,822,201.22,40.6,2004,47131,2.1,21-05-2025,North America
13733,RetailHub_13733,Retail,India,2742,925.03,36.13,2015,37815,4.3,24-02-2025,Asia
13734,BuildWorks_13734,Manufacturing,Germany,1491,330.13,35.81,1996,50475,1.6,22-02-2026,Europe
13735,MediCorp_13735,Healthcare,Canada,366,683.79,34.32,2004,68688,3.6,27-01-2024,North America
13736,FinTrust_13736,Finance,USA,4728,504.72,17.61,2015,43238,2.6,12-01-2024,North America
13737,TechNova_13737,Technology,India,460,586.96,39.76,2012,74760,4.2,05-02-2025,Asia
13738,RetailHub_13738,Retail,Germany,3898,580.28,35.37,1999,87336,2.6,12-04-2025,Europe
13739,BuildWorks_13739,Manufacturing,Canada,889,1017.18,20.55,2013,90076,3.7,18-12-2024,North America
13740,MediCorp_13740,Healthcare,USA,2449,503.12,41.01,2018,50467,1.5,11-02-2025,North America
13741,FinTrust_13741,Finance,India,4295,462.72,37.42,1990,12033,0.2,29-12-2025,Asia
13742,TechNova_13742,Technology,Germany,3480,863.1,13.06,1992,50650,0.8,13-01-2024,Europe
13743,RetailHub_13743,Retail,Canada,386,273.77,36.01,1990,13645,1.7,01-07-2025,North America
13744,BuildWorks_13744,Manufacturing,USA,2108,469.94,23.61,1995,45640,3,18-07-2024,North America
13745,MediCorp_13745,Healthcare,India,3496,534.33,24.32,2013,88905,2.5,05-11-2024,Asia
13746,FinTrust_13746,Finance,Germany,4619,51.93,5.01,1994,63729,3.6,12-01-2024,Europe
13747,TechNova_13747,Technology,Canada,2416,857,18.14,2003,84954,1,12-04-2025,North America
13748,RetailHub_13748,Retail,USA,4732,692.67,25.56,2003,49898,3.1,08-11-2025,North America
13749,BuildWorks_13749,Manufacturing,India,1713,410.6,13.43,1993,95678,3,06-03-2024,Asia
13750,MediCorp_13750,Healthcare,Germany,1881,278.71,38.61,1998,85904,1.5,01-10-2024,Europe
13751,FinTrust_13751,Finance,Canada,413,685.78,43.96,1999,32466,3.5,18-05-2025,North America
13752,TechNova_13752,Technology,USA,3093,148.97,28.65,1999,59621,2.4,17-11-2024,North America
13753,RetailHub_13753,Retail,India,2218,845.92,28.73,2001,79513,0.1,16-04-2025,Asia
13754,BuildWorks_13754,Manufacturing,Germany,3236,674.8,15.21,2000,20141,3.2,25-10-2024,Europe
13755,MediCorp_13755,Healthcare,Canada,123,318.1,15.27,1993,53232,2.2,11-03-2024,North America
13756,FinTrust_13756,Finance,USA,4682,951.8,43.97,2016,64610,4.5,15-03-2024,North America
13757,TechNova_13757,Technology,India,783,370.53,16.56,2007,39716,0.6,19-07-2025,Asia
13758,RetailHub_13758,Retail,Germany,1407,182.26,31.96,2007,67541,0.1,06-04-2025,Europe
13759,BuildWorks_13759,Manufacturing,Canada,849,923.28,13.34,2009,83993,0.4,12-03-2024,North America
13760,MediCorp_13760,Healthcare,USA,504,921.39,15.27,2003,59155,4.3,13-12-2025,North America
13761,FinTrust_13761,Finance,India,2760,224.43,30.54,2016,8948,1.3,24-01-2024,Asia
13762,TechNova_13762,Technology,Germany,3058,267.71,35.63,1999,32858,0,22-04-2025,Europe
13763,RetailHub_13763,Retail,Canada,1787,373.31,23.93,1992,29056,4.7,23-10-2024,North America
13764,BuildWorks_13764,Manufacturing,USA,1824,327.61,8.28,2008,53941,4.1,07-09-2024,North America
13765,MediCorp_13765,Healthcare,India,918,1017.59,8.93,1992,95580,4.1,15-12-2025,Asia
13766,FinTrust_13766,Finance,Germany,921,426.24,21.51,2019,95266,4.4,18-09-2025,Europe
13767,TechNova_13767,Technology,Canada,488,814.35,16.03,1990,45934,4.3,30-04-2025,North America
13768,RetailHub_13768,Retail,USA,3338,616.63,18.02,2009,6244,0.2,02-02-2026,North America
13769,BuildWorks_13769,Manufacturing,India,2637,928.16,36.66,1995,65021,4.8,03-08-2025,Asia
13770,MediCorp_13770,Healthcare,Germany,3300,248.43,8.79,1996,89401,1,27-06-2024,Europe
13771,FinTrust_13771,Finance,Canada,3687,160.16,12.06,2007,44361,2.2,04-05-2024,North America
13772,TechNova_13772,Technology,USA,3586,824.37,18.98,2013,69827,2.1,11-09-2025,North America
13773,RetailHub_13773,Retail,India,3364,429.84,29.44,2007,7197,0.6,15-06-2024,Asia
13774,BuildWorks_13774,Manufacturing,Germany,2807,235.88,33.45,1994,19306,3.3,29-01-2024,Europe
13775,MediCorp_13775,Healthcare,Canada,3656,531.92,35.79,2000,38239,1.2,05-02-2025,North America
13776,FinTrust_13776,Finance,USA,4421,633.14,20.7,2019,60978,2.7,19-07-2025,North America
13777,TechNova_13777,Technology,India,1934,58.61,20.01,1999,60413,4.8,30-08-2025,Asia
13778,RetailHub_13778,Retail,Germany,2949,436.63,15.67,2004,45118,3.2,05-02-2024,Europe
13779,BuildWorks_13779,Manufacturing,Canada,1950,177.38,9.35,1991,73818,3.4,10-09-2024,North America
13780,MediCorp_13780,Healthcare,USA,2407,136.74,5.17,2016,30689,2.1,28-02-2025,North America
13781,FinTrust_13781,Finance,India,3519,532.73,44.32,1999,68765,1.7,22-01-2024,Asia
13782,TechNova_13782,Technology,Germany,2787,706.77,23.04,2009,60572,1.2,03-06-2024,Europe
13783,RetailHub_13783,Retail,Canada,452,223.54,5.4,1997,90922,1.2,17-07-2025,North America
13784,BuildWorks_13784,Manufacturing,USA,2059,247.02,35.54,2018,65337,0.7,21-01-2026,North America
13785,MediCorp_13785,Healthcare,India,3485,117.46,9.89,1997,84985,4.7,11-11-2025,Asia
13786,FinTrust_13786,Finance,Germany,2393,79.13,27.39,2010,29059,4.4,15-08-2024,Europe
13787,TechNova_13787,Technology,Canada,477,780.76,13.38,2004,76615,4,17-11-2025,North America
13788,RetailHub_13788,Retail,USA,1636,360.93,40.76,2007,8147,3.7,08-02-2024,North America
13789,BuildWorks_13789,Manufacturing,India,853,256.78,36.99,1999,21682,0.3,01-05-2024,Asia
13790,MediCorp_13790,Healthcare,Germany,2605,79.25,15.29,1997,55470,4.3,09-06-2025,Europe
13791,FinTrust_13791,Finance,Canada,616,208.96,28.64,2002,75122,1.4,04-07-2025,North America
13792,TechNova_13792,Technology,USA,3781,188.31,10.21,2008,99283,4.7,26-07-2025,North America
13793,RetailHub_13793,Retail,India,466,398.84,36.46,1991,64871,1.9,25-01-2025,Asia
13794,BuildWorks_13794,Manufacturing,Germany,1018,871.7,39.87,2017,53184,5,18-06-2024,Europe
13795,MediCorp_13795,Healthcare,Canada,2140,1038.41,21,2001,72998,2.5,18-10-2025,North America
13796,FinTrust_13796,Finance,USA,2551,111.84,5.75,1998,68823,2.4,02-02-2025,North America
13797,TechNova_13797,Technology,India,634,895.08,27.9,2012,85952,4.5,13-04-2025,Asia
13798,RetailHub_13798,Retail,Germany,4008,133.61,37.29,2013,86651,2.4,24-09-2024,Europe
13799,BuildWorks_13799,Manufacturing,Canada,4029,864.75,16.79,2010,36626,1.8,15-09-2025,North America
13800,MediCorp_13800,Healthcare,USA,3301,878.08,36.43,2010,63710,2.1,31-07-2024,North America
13801,FinTrust_13801,Finance,India,4810,328.9,14.03,2009,87624,4.1,26-06-2024,Asia
13802,TechNova_13802,Technology,Germany,1395,347.08,14.66,1991,13874,1.6,25-03-2025,Europe
13803,RetailHub_13803,Retail,Canada,1921,140.48,9.85,2018,59671,1.8,15-09-2025,North America
13804,BuildWorks_13804,Manufacturing,USA,3967,351.6,33.21,2011,13901,3.8,22-04-2025,North America
13805,MediCorp_13805,Healthcare,India,3678,306.15,33.4,2015,30604,1.1,16-12-2024,Asia
13806,FinTrust_13806,Finance,Germany,1608,469.14,14.69,1994,66759,3.5,10-03-2024,Europe
13807,TechNova_13807,Technology,Canada,2609,538.17,18.73,1990,42437,0.4,02-05-2024,North America
13808,RetailHub_13808,Retail,USA,4252,1013.58,28.04,2004,56726,1,13-02-2024,North America
13809,BuildWorks_13809,Manufacturing,India,3232,421.83,18.62,1994,38929,0.4,26-08-2025,Asia
13810,MediCorp_13810,Healthcare,Germany,2423,580.93,34.85,2003,4033,3,16-04-2024,Europe
13811,FinTrust_13811,Finance,Canada,4882,576.86,19.41,1998,95649,0.1,22-07-2025,North America
13812,TechNova_13812,Technology,USA,810,1000.92,37.58,2000,98266,4.7,01-04-2024,North America
13813,RetailHub_13813,Retail,India,2576,870.08,16.96,2018,44649,2.7,26-08-2024,Asia
13814,BuildWorks_13814,Manufacturing,Germany,3266,336.51,33.05,1992,74737,2,12-12-2025,Europe
13815,MediCorp_13815,Healthcare,Canada,3833,448.88,29.91,2005,4050,1.4,18-11-2024,North America
13816,FinTrust_13816,Finance,USA,1960,863.77,29.95,2018,16842,1,26-03-2025,North America
13817,TechNova_13817,Technology,India,3184,900.4,29.21,2018,65051,1.7,19-12-2024,Asia
13818,RetailHub_13818,Retail,Germany,4150,981.61,13.81,2014,42525,3.3,24-02-2026,Europe
13819,BuildWorks_13819,Manufacturing,Canada,4480,990.04,5.44,1991,61324,3.8,06-02-2025,North America
13820,MediCorp_13820,Healthcare,USA,1689,678.03,37.01,2013,63872,1.5,15-09-2025,North America
13821,FinTrust_13821,Finance,India,2938,855.9,29.05,2002,42602,1.7,26-04-2024,Asia
13822,TechNova_13822,Technology,Germany,562,242.52,11.42,1996,6127,0.1,05-07-2025,Europe
13823,RetailHub_13823,Retail,Canada,281,1048.7,9.95,1993,87046,2.7,11-11-2025,North America
13824,BuildWorks_13824,Manufacturing,USA,172,627.76,14.13,2000,3272,3.9,21-12-2024,North America
13825,MediCorp_13825,Healthcare,India,318,110.05,32.38,2016,19958,3.9,29-09-2025,Asia
13826,FinTrust_13826,Finance,Germany,1295,375.56,23.5,1992,87098,2.5,26-09-2024,Europe
13827,TechNova_13827,Technology,Canada,721,465.96,25.18,2017,38943,1.3,16-06-2025,North America
13828,RetailHub_13828,Retail,USA,1470,213.02,21.4,1999,86443,2,08-06-2025,North America
13829,BuildWorks_13829,Manufacturing,India,262,447.02,9.95,2013,84044,3.4,06-04-2024,Asia
13830,MediCorp_13830,Healthcare,Germany,350,761.11,41.4,2012,97782,1.3,02-12-2025,Europe
13831,FinTrust_13831,Finance,Canada,5051,216.89,30.17,2010,76012,4.9,02-06-2025,North America
13832,TechNova_13832,Technology,USA,2089,512.32,34.01,2017,33718,3.6,23-05-2024,North America
13833,RetailHub_13833,Retail,India,308,555.23,9.22,1991,91858,3,29-04-2024,Asia
13834,BuildWorks_13834,Manufacturing,Germany,4323,240.08,33.97,2011,85571,0.6,31-03-2025,Europe
13835,MediCorp_13835,Healthcare,Canada,3384,579.75,28.94,1991,57692,1.8,09-07-2024,North America
13836,FinTrust_13836,Finance,USA,4129,385.09,10.11,1995,84397,1.1,02-10-2025,North America
13837,TechNova_13837,Technology,India,4325,278.8,39.87,1992,20805,0.1,07-01-2026,Asia
13838,RetailHub_13838,Retail,Germany,2237,291.14,7.48,1991,27003,3,14-05-2025,Europe
13839,BuildWorks_13839,Manufacturing,Canada,831,675.11,9.52,2000,49431,0.5,24-01-2026,North America
13840,MediCorp_13840,Healthcare,USA,1524,512.28,42.05,1990,54540,4.6,29-10-2025,North America
13841,FinTrust_13841,Finance,India,898,689.17,28.56,1998,93665,4.3,16-01-2024,Asia
13842,TechNova_13842,Technology,Germany,1042,157.36,21.01,2019,92988,1.3,16-08-2025,Europe
13843,RetailHub_13843,Retail,Canada,3867,167.82,41.36,1998,8094,2,12-01-2024,North America
13844,BuildWorks_13844,Manufacturing,USA,2216,236.95,29.61,2006,91363,1.7,07-03-2025,North America
13845,MediCorp_13845,Healthcare,India,3647,110.45,37.04,2019,58372,2.9,05-06-2025,Asia
13846,FinTrust_13846,Finance,Germany,3439,259.37,25.19,2010,16749,3.6,08-09-2024,Europe
13847,TechNova_13847,Technology,Canada,1495,688.81,6.88,2006,82569,2.5,08-03-2025,North America
13848,RetailHub_13848,Retail,USA,1375,270.92,21.61,1997,12736,1.6,29-02-2024,North America
13849,BuildWorks_13849,Manufacturing,India,3168,596.51,12.83,1996,52810,0.6,04-06-2024,Asia
13850,MediCorp_13850,Healthcare,Germany,244,926.91,18.07,2018,74347,1.3,31-05-2024,Europe
13851,FinTrust_13851,Finance,Canada,3415,755.2,20.07,2014,41556,4.2,15-02-2026,North America
13852,TechNova_13852,Technology,USA,4590,199.85,21.75,2008,78518,3.1,28-07-2024,North America
13853,RetailHub_13853,Retail,India,318,1015.8,20.56,2011,54918,4.9,10-02-2025,Asia
13854,BuildWorks_13854,Manufacturing,Germany,2078,265.19,32.35,2014,31156,1.9,22-11-2025,Europe
13855,MediCorp_13855,Healthcare,Canada,4347,335.86,14.63,2018,29981,3.4,10-09-2025,North America
13856,FinTrust_13856,Finance,USA,1661,188.82,19.07,1995,1755,0.5,01-06-2025,North America
13857,TechNova_13857,Technology,India,3795,298.34,22.76,2000,100347,0.1,05-01-2024,Asia
13858,RetailHub_13858,Retail,Germany,3368,379.51,29.72,2018,22099,4.6,06-06-2024,Europe
13859,BuildWorks_13859,Manufacturing,Canada,4072,684.54,43.83,1995,29756,3.1,15-01-2024,North America
13860,MediCorp_13860,Healthcare,USA,4339,222.3,20.4,2011,93268,0.1,28-01-2024,North America
